wtM_koH_1,wtM_koH_2,wtH_koM_1,wtH_koM_2,Log2_FC,STDEV,Location,t_test,T-test Difference ,T-test Significant ,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Score,Intensity L,Intensity M,Intensity H,Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers
-0.294194251,-0.235972166,NaN,-0.769846141,-0.43333752,0.292875387,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Nucleus. Note=In a filamentous pattern adjacent to the nucleus of migrating cerebellar granule cells. Colocalizes with tubulin and dynein and with the microtubule organizing center. Distributed throughout the cytoplasm of non-migrating cells. A small proportion is nuclear, in a punctate pattern.",0.124464179,-0.43333752,,4,14.2,14.2,14.2,38.242,26.049,9041700,27129000,23372000,Q9Y266,Q9Y266,Nuclear migration protein nudC,NUDC,sp|Q9Y266|NUDC_HUMAN Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1
-0.355918407,-0.308710337,-0.92035228,-0.163413316,-0.437098585,0.332421181,"Cytoplasmic side {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cell surface {ECO:0000250|UniProtKB:P26039}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:P26039}. Note=Colocalizes with LAYN at the membrane ruffles. Localized preferentially in focal adhesions than fibrillar adhesions (By similarity). {ECO:0000250}.;Cytoplasmic side {ECO:0000269|PubMed:12422219}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12422219}. Note=Focal adhesion plaques and synapses (PubMed:12422219). {ECO:0000269|PubMed:12422219}.;Peripheral membrane protein;Peripheral membrane protein {ECO:0000250};SUBCELLULAR LOCATION: Cell projection, ruffle membrane {ECO:0000250};SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:27223613}. Cell junction, focal adhesion {ECO:0000269|PubMed:12422219}. Cell junction, synapse {ECO:0000269|PubMed:12422219}. Cell membrane",0.078339405,-0.437098585,,32,16.8,16.8,16.8,269.76,323.31,917150000,689670000,243240000,Q9Y490;Q9Y4G6,Q9Y490,Talin-1,TLN1,sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3
-0.448478073,0.075246386,-0.633613467,-0.757257223,-0.441025594,0.366826403,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12604611, ECO:0000269|PubMed:14718551, ECO:0000269|PubMed:15806160}. Nucleus {ECO:0000269|PubMed:12604611, ECO:0000269|PubMed:14718551, ECO:0000269|PubMed:15806160}. Cytoplasmic granule {ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:18335541, ECO:0000269|PubMed:19029303, ECO:0000269|PubMed:25229427}. Secreted {ECO:0000269|PubMed:19483673}. Secreted, extracellular exosome {ECO:0000269|PubMed:27559612, ECO:0000269|PubMed:28341602}. Note=Predominantly cytoplasmic in proliferating cells (PubMed:12604611). Cytotoxic stress and DNA damage enhance translocation to the nucleus (PubMed:14718551). Localized in cytoplasmic mRNP granules containing untranslated mRNAs (PubMed:25229427). Shuttles between nucleus and cytoplasm (PubMed:25229427). Localized with DDX1, MBNL1 and TIAL1 in stress granules upon stress (PubMed:18335541). Secreted by mesangial and monocytic cells after inflammatory challenges (PubMed:19483673). {ECO:0000269|PubMed:12604611, ECO:0000269|PubMed:14718551, ECO:0000269|PubMed:18335541, ECO:0000269|PubMed:19483673, ECO:0000269|PubMed:25229427}.;SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16479255}. Nucleus {ECO:0000269|PubMed:16479255}.",0.095483468,-0.441025594,,5,31.5,31.5,23.8,35.924,227.08,77924000,189980000,149730000,P67809;Q9Y2T7,P67809,Nuclease-sensitive element-binding protein 1,YBX1,sp|P67809|YBOX1_HUMAN Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3
-0.773321331,NaN,0.292192698,-0.85105288,-0.444060504,0.63879741,Secreted,0.35174074,-0.444060504,,3,23.8,23.8,23.8,16.93,26.964,15628000,17010000,14478000,P60660;P14649,P60660;P14649,Myosin light polypeptide 6;Myosin light chain 6B,MYL6;MYL6B,sp|P60660|MYL6_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=2;sp|P14649|MYL6B_HUMAN Myosin light chain 6B OS=Homo sapiens OX=9606 GN=MYL6B PE=1 SV=1
-2.2683146,-0.491083443,1.406863093,NaN,-0.450844983,1.837919236,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12791682}. Note=Secretion enhanced by O-fucosylation of TSP type-1 repeats.,0.71227241,-0.450844983,,4,2.7,2.7,2.7,153.6,22.599,18598000,2079600,9853600,Q76LX8,Q76LX8,A disintegrin and metalloproteinase with thrombospondin motifs 13,ADAMTS13,sp|Q76LX8|ATS13_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 13 OS=Homo sapiens OX=9606 GN=ADAMTS13 PE=1 SV=1
-0.353549063,-0.202887878,-0.635920644,-0.613277316,-0.451408725,0.209431941,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:P17156}. Note=Colocalizes with SHCBP1L at spindle during the meiosis process. {ECO:0000250|UniProtKB:P17156}.;SUBCELLULAR LOCATION: Cytoplasm. Melanosome. Nucleus, nucleolus. Cell membrane. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Translocates rapidly from the cytoplasm to the nuclei, and especially to the nucleoli, upon heat shock.",0.022986331,-0.451408725,+,9,21.8,19.8,17.3,70.897,105.39,273870000,446600000,354410000,P11142;P54652,P11142,Heat shock cognate 71 kDa protein,HSPA8,sp|P11142|HSP7C_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1
0.705782115,NaN,-1.04572916,-1.033687711,-0.457878252,1.007777424,SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000250}. Secreted. Note=May be secreted by a non-classical secretory pathway.,0.513755765,-0.457878252,,2,14.1,6.9,6.9,27.774,10.717,7216100,9968000,5305400,P31947,P31947,14-3-3 protein sigma,SFN,sp|P31947|1433S_HUMAN 14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1
-0.460165888,NaN,-0.727905214,-0.218161866,-0.468744323,0.254979925,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasm {ECO:0000250|UniProtKB:P28656}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV.,0.08608676,-0.468744323,,2,10,10,7.4,45.374,53.808,57599000,135670000,111940000,P55209,P55209,Nucleosome assembly protein 1-like 1,NAP1L1,sp|P55209|NP1L1_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1
NaN,-0.3241193,-0.801681936,-0.299240708,-0.475013981,0.283176094,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22034099}. Nucleus, nucleolus {ECO:0000269|PubMed:10837141, ECO:0000269|PubMed:1996094}. Cytoplasm {ECO:0000269|PubMed:22034099}. Note=During the G0 phase, predominantly located in the nucleus. Cytoplasmic levels increase during the G1/S phase. During the M phase, located at the vicinity of the condensed chromosomes. At G1, localizes in the cytoplasm. {ECO:0000269|PubMed:22034099}.",0.100857585,-0.475013981,,2,8.1,8.1,3.1,69.147,32.266,338240000,54822000,44436000,P17844,P17844,Probable ATP-dependent RNA helicase DDX5,DDX5,sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1
NaN,-0.525868416,-0.581497014,-0.325593591,-0.477653007,0.134592662,"SUBCELLULAR LOCATION: Nucleus. Nucleus speckle. Cytoplasm. Note=Nucleocytoplasmic shuttling protein. Colocalizes with the core EJC, ALYREF/THOC4, NXF1 and UAP56 in the nucleus and nuclear speckles.",0.025460083,-0.477653007,+,2,7.5,7.5,7.5,34.208,27.491,34898000,9360700,4443800,Q15287,Q15287,RNA-binding protein with serine-rich domain 1,RNPS1,sp|Q15287|RNPS1_HUMAN RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1
-0.649477541,NaN,NaN,-0.311577857,-0.480527699,0.238931159,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.",0.215236467,-0.480527699,,2,11.2,7.7,7.7,32.95,11.877,16335000,5889900,6954900,P06753,P06753,Tropomyosin alpha-3 chain,TPM3,sp|P06753|TPM3_HUMAN Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2
NaN,NaN,-0.676941276,-0.285424739,-0.481183007,0.276843998,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15037602, ECO:0000305|PubMed:8146159}. Nucleus, nucleoplasm {ECO:0000269|PubMed:8146159}. Nucleus envelope {ECO:0000269|PubMed:11854305, ECO:0000269|PubMed:15037602}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:11854305}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:11854305, ECO:0000269|PubMed:15037602}. Note=Cytoplasmic during interphase. Detected at the nuclear envelope during interphase (PubMed:11854305, PubMed:15037602). Targeted to the nuclear pores after sumoylation (PubMed:11854305). During mitosis, associates with mitotic spindles, but is essentially not detected at the spindle poles (PubMed:11854305, PubMed:15037602). Association with kinetochores appears soon after nuclear envelope breakdown and persists until late anaphase (PubMed:11854305). Mitotic location also requires sumoylation (PubMed:11854305). {ECO:0000269|PubMed:11854305, ECO:0000269|PubMed:15037602}.",0.245975799,-0.481183007,,6,13.5,13.5,13.5,63.541,58.608,9965700,53088000,42145000,P46060,P46060,Ran GTPase-activating protein 1,RANGAP1,sp|P46060|RAGP1_HUMAN Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1
-0.577924192,NaN,-0.701177537,-0.212567583,-0.497223104,0.254105138,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19188445}. Cytoplasm {ECO:0000269|PubMed:19188445}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs (PubMed:19188445, PubMed:17289661). {ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:19188445}.",0.077120677,-0.497223104,,4,16.4,16.4,16.4,34.364,30.696,42503000,124440000,92512000,Q8NHW5;P05388,Q8NHW5;P05388,60S acidic ribosomal protein P0-like;60S acidic ribosomal protein P0,RPLP0P6;RPLP0,sp|Q8NHW5|RLA0L_HUMAN 60S acidic ribosomal protein P0-like OS=Homo sapiens OX=9606 GN=RPLP0P6 PE=5 SV=1;sp|P05388|RLA0_HUMAN 60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1
-0.444984972,-0.346304476,-0.646270156,-0.553489625,-0.497762308,0.130237011,"Extracellular side {ECO:0000250|UniProtKB:P13265}.;Lipid-anchor, GPI-anchor {ECO:0000250|UniProtKB:P13265};SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14610063}",0.004649294,-0.497762308,+,6,9.7,9.7,9.7,65.562,36.152,39662000,109350000,105270000,P51654;REV__Q96HE7,P51654,Glypican-3;Secreted glypican-3,GPC3,sp|P51654|GPC3_HUMAN Glypican-3 OS=Homo sapiens OX=9606 GN=GPC3 PE=1 SV=1
-0.393525988,NaN,-0.634150684,-0.484448969,-0.50404188,0.121502974,"SUBCELLULAR LOCATION: Secreted, extracellular space.",0.018824344,-0.50404188,+,3,9.3,9.3,9.3,44.002,21.333,69879000,227650000,211040000,P07093,P07093,Glia-derived nexin,SERPINE2,sp|P07093|GDN_HUMAN Glia-derived nexin OS=Homo sapiens OX=9606 GN=SERPINE2 PE=1 SV=1
-0.770617545,-0.175812021,-0.494109124,-0.581000507,-0.505384799,0.248201196,"Cytoplasmic side {ECO:0000250}. Nucleus, nuclear pore complex {ECO:0000250}. Note=Hypusine modification promotes the nuclear export and cytoplasmic localization and there was a dynamic shift in the localization from predominantly cytoplasmic to primarily nuclear under apoptotic inducing conditions. {ECO:0000250}.;Cytoplasmic side. Nucleus, nuclear pore complex. Note=Hypusine modification promotes the nuclear export and cytoplasmic localization and there was a dynamic shift in the localization from predominantly cytoplasmic to primarily nuclear under apoptotic inducing conditions.;Peripheral membrane protein;Peripheral membrane protein {ECO:0000250};SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250};SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Endoplasmic reticulum membrane",0.026721425,-0.505384799,+,2,7.8,7.8,7.8,16.832,15.585,92433000,315240000,285750000,P63241;Q6IS14,P63241;Q6IS14,Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-1-like,EIF5A;EIF5AL1,sp|P63241|IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2;sp|Q6IS14|IF5AL_HUMAN Eukaryotic translation initiation factor 5A-1-like OS=Homo sapiens OX=9606 GN=EIF5AL1 PE=2 SV=2
-0.616169453,-0.419107407,-0.509491444,-0.532490969,-0.519314818,0.081019452,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU10127}.,0.001024292,-0.519314818,+,6,28.7,28.7,28.7,30.791,61.486,301130000,225400000,190070000,P60174,P60174,Triosephosphate isomerase,TPI1,sp|P60174|TPIS_HUMAN Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3
-0.220206022,NaN,-0.66289413,-0.678441226,-0.520513793,0.260190307,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12505151, ECO:0000269|PubMed:28695742}. Nucleus {ECO:0000269|PubMed:12505151, ECO:0000269|PubMed:28695742}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:12505151}.",0.074146062,-0.520513793,,3,10.8,10.8,10.8,44.965,26.72,12008000,24952000,19540000,Q8NC51,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,sp|Q8NC51|PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2
-0.409798235,-0.061845344,-0.598872066,-1.012839198,-0.52083871,0.396298954,"Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:19936054}. Golgi apparatus {ECO:0000250|UniProtKB:P04925}. Note=Targeted to lipid rafts via association with the heparan sulfate chains of GPC1. Colocates, in the presence of Cu(2+), to vesicles in para- and perinuclear regions, where both proteins undergo internalization. Heparin displaces PRNP from lipid rafts and promotes endocytosis. {ECO:0000269|PubMed:19936054}.;SUBCELLULAR LOCATION: Cell membrane",0.078425163,-0.52083871,,2,9.1,9.1,9.1,27.661,16.874,15521000,9243600,8542600,P04156,P04156,Major prion protein,PRNP,sp|P04156|PRIO_HUMAN Major prion protein OS=Homo sapiens OX=9606 GN=PRNP PE=1 SV=1
NaN,NaN,-0.402931333,-0.640411437,-0.521671385,0.167923792,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:9497357}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV.;SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18052930, ECO:0000269|PubMed:9388242}. Endoplasmic reticulum {ECO:0000269|PubMed:18052930}. Note=Cotranslationally translocated to and retained within the endoplasmic reticulum. A small fraction of the protein is cytoplasmic. {ECO:0000269|PubMed:18052930}.",0.142476594,-0.521671385,,2,14.6,9,9,22.11,11.426,57926000,2773200,3387700,Q06830;Q13162,Q06830,Peroxiredoxin-1,PRDX1,sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1
-1.532466531,-1.708363891,0.29537043,0.801986337,-0.535868414,1.271320416,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|Ref.5}.",0.46112777,-0.535868414,,9,15.9,15.9,15.9,77.515,80.699,250140000,23059000,40300000,P52272,P52272,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,sp|P52272|HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3
NaN,0.142225966,-1.215378761,NaN,-0.536576398,0.959971509,"SUBCELLULAR LOCATION: Nucleus speckle. Cell junction, desmosome. Note=Cell-cell contact area, predominantly desmosome of intercellular adherens junction. Not a nucleocytoplasmic shuttling protein.",0.574161176,-0.536576398,,10,16,16,16,81.627,76.502,187220000,18943000,5302300,Q9H307,Q9H307,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5
-0.410666823,-0.010493411,-0.826181829,-0.924727499,-0.543017391,0.419119382,Stress granule,0.080987772,-0.543017391,,7,10.6,10.6,10.6,114.53,69.931,122710000,16343000,8970000,Q14157,Q14157,Ubiquitin-associated protein 2-like,UBAP2L,sp|Q14157|UBP2L_HUMAN Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2
0.071042322,-2.596386433,0.328721613,0.021906126,-0.543679093,1.375070843,SUBCELLULAR LOCATION: Secreted.,0.486828897,-0.543679093,,2,8.7,8.7,8.7,34.258,12.676,124460000,3442100,8753000,P25311,P25311,Zinc-alpha-2-glycoprotein,AZGP1,sp|P25311|ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2
NaN,-8.391201019,1.630498648,5.124700546,-0.545333942,7.015738334,Cytoplasm,0.905228959,-0.545333942,,2,18.4,18.4,18.4,14.463,14.282,324670000,12670000,481260000,P62899,P62899,60S ribosomal protein L31,RPL31,sp|P62899|RL31_HUMAN 60S ribosomal protein L31 OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1
-0.465504408,-0.646070421,-0.609816611,-0.489382386,-0.552693456,0.088680201,"Single-pass type I membrane protein {ECO:0000269|PubMed:11279526}. Cell junction, synapse {ECO:0000250|UniProtKB:Q8R5M8}. Note=Localized to the basolateral plasma membrane of epithelial cells in gall bladder. {ECO:0000250|UniProtKB:Q8R5M8}.;SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11279526, ECO:0000269|PubMed:22438059}",0.001112847,-0.552693456,+,2,7.5,7.5,7.5,48.509,15.13,101460000,45445000,35735000,Q9BY67,Q9BY67,Cell adhesion molecule 1,CADM1,sp|Q9BY67|CADM1_HUMAN Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=2
-0.52977097,-0.619459927,-0.689799547,-0.400168061,-0.559799626,0.12495771,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10188731, ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:28814570, ECO:0000269|PubMed:9724749}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:14654843}. Golgi apparatus {ECO:0000269|PubMed:25217626}. Note=Associated with the microtubule growing distal tips (PubMed:28814570). Recruitment to the Golgi apparatus requires the presence of PDE4DIP isoform 13/MMG8/SMYLE (PubMed:25217626). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:28814570}.",0.002933808,-0.559799626,+,2,9,9,9,29.999,17.894,16706000,23714000,16782000,Q15691,Q15691,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3
-1.380009055,0.659699678,-0.619802535,-0.909715652,-0.562456891,0.872913778,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Note=Microtubule-associated that localizes to the manchette in developing spermatids. {ECO:0000250}.;SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:26240280}. Cytoplasm {ECO:0000269|PubMed:28625552}. Nucleus {ECO:0000269|PubMed:10749851, ECO:0000269|PubMed:26240280, ECO:0000269|PubMed:28625552}. Note=Localizes in the cytoplasm in response to viral infection. The unphosphorylated form is retained in the nucleus by ILF2. Phosphorylation at Thr-188 and Thr-315 causes the dissociation of ILF2 from the ILF2-ILF3 complex resulting in a cytoplasmic sequestration of ILF3. Localized in cytoplasmic mRNP granules containing untranslated mRNAs. {ECO:0000269|PubMed:21123651}.",0.287891225,-0.562456891,,7,8.4,8.4,8.4,95.337,53.02,66462000,156870000,101350000,Q12906;Q96SI9,Q12906,Interleukin enhancer-binding factor 3,ILF3,sp|Q12906|ILF3_HUMAN Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3
-0.812950015,NaN,-0.332207799,-0.551669896,-0.565609237,0.24067405,Single-pass type I membrane protein.;SUBCELLULAR LOCATION: [C30]: Cytoplasm. Note=C-terminally processed in the Golgi complex.;SUBCELLULAR LOCATION: Cell membrane,0.055387128,-0.565609237,,6,11.5,11.5,11.5,72.176,62.635,43728000,177860000,169880000,P51693,P51693,Amyloid-like protein 1;C30,APLP1,sp|P51693|APLP1_HUMAN Amyloid-like protein 1 OS=Homo sapiens OX=9606 GN=APLP1 PE=1 SV=3
-0.612588465,-0.246347323,-0.812586904,-0.653672814,-0.581298877,0.239376774,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.;SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P07901}. Cytoplasm {ECO:0000250|UniProtKB:P07901}. Melanosome {ECO:0000269|PubMed:17081065}. Cell membrane {ECO:0000269|PubMed:11276205}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV.,0.016665619,-0.581298877,+,13,31.1,31.1,18.6,84.659,323.31,1863700000,4352700000,3076600000,P07900;Q58FG0;Q14568,P07900,Heat shock protein HSP 90-alpha,HSP90AA1,sp|P07900|HS90A_HUMAN Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5
-0.144699007,NaN,-1.020223379,NaN,-0.582461193,0.61908922,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15355962, ECO:0000269|PubMed:29033352}. Nucleus {ECO:0000269|PubMed:20883816, ECO:0000269|PubMed:29033352}. Cytoplasm {ECO:0000269|PubMed:20883816, ECO:0000269|PubMed:29033352}. Note=Subcellular distribution is regulated by the cell cycle, nuclear levels increase at G1/S phase (PubMed:20883816). {ECO:0000269|PubMed:20883816}.",0.410305999,-0.582461193,,5,3.4,3.4,3.4,189.25,27.337,6302500,2673900,2529900,P46940;Q86VI3,P46940,Ras GTPase-activating-like protein IQGAP1,IQGAP1,sp|P46940|IQGA1_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1
-0.35648188,-0.804053545,-0.588118196,-0.585150003,-0.583450906,0.18276135,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.",0.007779279,-0.583450906,+,66,22.4,22.4,22.4,468.83,323.31,2179500000,3337300000,3123700000,P98160,P98160,Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,HSPG2,sp|P98160|PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4
-0.691623449,0.271757215,-0.984844983,-0.967165589,-0.592969202,0.591910466,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:26789871}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:26789871}.;SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",0.138843943,-0.592969202,,3,56.2,56.2,9.9,49.83,323.31,1269400000,970790000,636130000,P68371;P04350;Q3ZCM7,P68371;P04350,Tubulin beta-4B chain;Tubulin beta-4A chain,TUBB4B;TUBB4A,sp|P68371|TBB4B_HUMAN Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1;sp|P04350|TBB4A_HUMAN Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2
-0.365244567,NaN,NaN,-0.82189095,-0.593567759,0.322897754,Single-pass type II membrane protein {ECO:0000250}.;SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250},0.233776189,-0.593567759,,4,10.8,10.8,10.8,41.554,23.948,16218000,58957000,52827000,Q9NPF2;Q8NET6;Q9NRB3,Q9NPF2,Carbohydrate sulfotransferase 11,CHST11,sp|Q9NPF2|CHSTB_HUMAN Carbohydrate sulfotransferase 11 OS=Homo sapiens OX=9606 GN=CHST11 PE=1 SV=1
